id,mean,std
689762,7.067164179104478,1.570235086468445
689818,6.57089552238806,1.4004969601370385
689636,6.874074074074074,1.602912301520231
689620,6.857142857142857,1.6347626676651985
307079,7.404545454545453,1.6935646303063825
307196,7.202702702702702,1.8057445600413204
308245,7.00473933649289,1.6421510293345687
308749,6.674107142857143,1.6052506221612186
307267,7.358490566037735,1.7627630500625195
307726,7.042857142857144,1.6883554772876106
307019,6.795121951219513,1.567030938028237
308254,6.548076923076923,1.3789614799963086
308038,6.6036866359447,1.4746975800123268
307856,6.729468599033817,1.6460320339359886
308188,6.8246445497630335,1.7341179769598487
306689,6.581081081081081,1.6467830235824
350466,7.047146401985112,1.4693765818742666
350620,6.675810473815462,1.5647738211038664
350511,6.542288557213931,1.608266189298341
348911,6.58354114713217,1.6269637063172298
349930,6.691919191919191,1.4927553513300829
350053,6.711779448621554,1.5429154421525433
348705,6.609375,1.6180993302972266
348762,6.77970297029703,1.7472705478027435
348876,6.750611246943765,1.5687678712008788
349399,6.989873417721519,1.6021816563443405
349229,6.530769230769231,1.654156202302962
349083,6.637532133676092,1.799665800772108
349690,6.59079283887468,1.6076279600241878
348832,6.521739130434783,1.657012701542263
351032,7.256926952141058,1.497094962638547
350023,6.5859375,1.7876632082396702
349106,6.907730673316708,1.6132138543702026
350036,6.5495049504950495,1.651589319315932
349947,6.7669172932330826,1.6386033146352188
349888,7.119480519480518,1.6264884460717588
267110,8.31081081081081,1.527457485370004
266868,7.0,1.6356838757610843
268855,6.581081081081082,1.8672624618767355
267576,6.909090909090909,1.7039898084254
267997,6.865435356200528,1.6390173412034938
268348,7.294594594594594,1.6447206196578
268936,6.934426229508197,1.614844245909489
268709,6.991935483870967,1.907100348113112
268467,6.660477453580902,1.6404543542014358
268712,6.545454545454545,1.5971738124975077
266724,6.793785310734463,1.6637938469678129
268985,6.639889196675901,1.6519824366808882
268321,7.188829787234042,2.0248411318731865
268883,7.246648793565684,1.749230632097432
917751,6.9923076923076914,1.621946379869445
917729,7.0,1.6362429027052756
916843,7.102661596958175,1.6548444114682783
917815,7.046511627906977,1.702075637176854
917866,6.741312741312741,1.4219296716068484
916625,6.630769230769231,1.514740198787398
917753,6.829457364341086,1.645402479015284
831703,7.019607843137255,1.4707189484391512
831671,6.8618421052631575,1.4097841478362227
832592,6.5310344827586215,1.292178979883328
832553,6.517006802721088,1.2363746735059953
832595,6.668918918918918,1.3425898405366938
832273,7.07482993197279,1.569645895220635
832563,6.889655172413793,1.7463942809521027
832383,6.835526315789473,1.632096161654217
832069,6.821917808219177,1.5776040942441858
7095,6.773885350318471,1.96704202568336
7128,6.801324503311259,2.042657234294782
7108,7.273809523809523,1.8873084291063724
7102,6.5140186915887845,1.7687023913545588
293453,6.776504297994269,1.9715507657428704
293437,6.7260638297872335,1.861411451471823
293416,6.692737430167598,1.8522228208248752
691380,6.6960000000000015,1.7307755487064174
691497,6.565217391304349,1.8136220534447136
691642,7.061776061776062,1.587853974170158
295165,6.563025210084033,1.7805610269780203
295779,6.98062015503876,1.9096887817952708
295755,6.798387096774193,1.743558831397204
293215,6.509803921568627,1.7283398928112086
691483,6.803108808290156,1.8188964010339992
691572,6.757575757575758,1.761489894464681
691368,6.6020408163265305,1.7007789087042475
689967,6.65128205128205,1.6271529004591778
442998,6.571929824561403,1.6583393073292638
442603,6.950354609929077,1.612566964400961
442945,6.555172413793104,1.4781363398682144
442425,6.845070422535212,1.7813421694380145
443004,6.757142857142857,1.7149403511968762
441736,7.08185053380783,1.701075060660609
442899,7.438538205980066,1.6646739594879971
442416,7.017857142857142,1.646327855611775
443010,6.618181818181818,1.7569695924404414
735939,7.023076923076923,1.37821168752166
735156,7.198412698412699,1.469368946017742
735947,6.892561983471074,1.5523996508341902
734790,6.723076923076923,1.451870859988188
734489,6.748148148148148,1.6226111490480672
735752,7.396946564885496,1.5952189507906065
735697,6.992592592592592,1.5030649984530808
164657,7.177419354838709,1.6667932660901454
166027,6.51603498542274,1.64100321976806
166047,6.558730158730159,1.6091637304241833
163945,7.1980519480519485,1.825966059172364
165901,7.338192419825073,1.7832797112545968
164214,6.667692307692309,1.6734218919335215
164990,7.049418604651163,1.8647275844758209
165679,6.865384615384616,1.767174111187263
165894,6.806853582554518,1.7094431897727322
165736,6.615160349854227,1.7355829850235005
633662,7.180076628352491,1.576329212833266
631262,7.16988416988417,1.4312090853690258
633316,7.05859375,1.3666237677067297
631750,6.511627906976744,1.4817561290198422
632738,6.716535433070866,1.470966460353415
677907,7.104895104895105,1.4898879983872195
676366,6.867132867132866,1.5063398061914697
677886,6.795918367346939,1.2667316963805009
677856,6.598639455782313,1.3383910736127294
677817,7.223776223776223,1.4931994111279083
677916,6.765517241379309,1.318378278107423
677717,7.108843537414966,1.5303249919417887
677908,6.76510067114094,1.4065487379687307
677988,7.0540540540540535,1.4555754122895672
677169,6.516778523489934,1.4218053881197703
677682,6.5310344827586215,1.558315502620535
677702,6.9375,1.4729918061927945
677974,6.503267973856209,1.6334901205522017
678001,6.805555555555555,1.595470053419375
677876,6.627586206896551,1.3992353950798389
677657,6.855172413793103,1.5491012315035766
677987,6.562091503267974,1.4409059666401025
677533,7.178807947019868,1.6400859802822234
676286,6.675862068965517,1.423365407905962
677727,6.894736842105262,1.3482829955209998
677847,6.642857142857143,1.347332966437391
677670,6.655405405405405,1.4459301590449127
677722,6.59731543624161,1.394714197406152
678000,6.710526315789473,1.5027675300283403
894117,6.549295774647887,1.578512395263631
893351,6.71945701357466,1.6972246907428314
894483,6.648401826484018,1.83313856247159
893686,6.676056338028169,1.6107734230177144
894486,6.688372093023256,1.4597242973717606
894526,6.570776255707762,1.5374368874250428
894009,7.140909090909091,1.644041331848578
894142,6.93607305936073,1.5126634751929715
894230,7.004566210045661,1.4350400274276065
894090,6.618604651162791,1.5472790542129995
894487,6.50909090909091,1.3800227570287946
894037,6.654708520179373,1.433757889721958
893645,6.876712328767123,1.5610429028833646
893996,7.079069767441861,1.5060433514769265
893757,6.617117117117116,1.4307670640914916
893845,6.7407407407407405,1.635091855899564
894282,6.850467289719626,1.6816977309480536
894361,7.311627906976744,1.7993809403579684
957915,6.646766169154229,1.4994532967399252
957936,6.883495145631068,1.4128465439574645
957977,6.784313725490197,1.5154592326717475
957780,6.803827751196171,1.557443829271263
957420,6.975845410628019,1.616460060088272
957683,6.853658536585366,1.4643899189158087
957433,6.9064039408867,1.580705203470918
957753,7.492822966507178,1.835637686219867
957468,7.043689320388349,1.589722446490656
957982,8.23943661971831,1.654115272641184
957246,6.555555555555556,1.6639268946326025
73645,6.648809523809524,1.5358411723143652
72654,6.807453416149069,1.7850849552666634
73929,6.529411764705882,1.659824478985071
73657,6.870588235294117,1.6218234856744187
73747,7.041420118343194,1.5889970398749478
73328,6.880239520958083,1.8789804701753476
73512,6.8125,1.673341275032464
712762,7.729885057471264,1.3861063420192248
713930,6.953757225433527,1.7297633534618495
714576,6.943502824858758,1.6628799268503915
714145,6.541666666666666,1.392386469111604
714522,6.6,1.508762286234527
713942,7.028735632183908,1.873677804831064
713646,6.549019607843138,1.748729422863004
714678,6.580838323353293,1.6243998111043203
714230,6.890243902439025,1.7669465018815933
714404,6.608187134502924,1.6767214912240864
713960,6.886792452830188,1.582057938794925
714485,6.565217391304348,1.633434094268471
725765,6.604026845637584,1.7255241084794328
726037,6.605442176870749,1.514365780135117
726074,6.544827586206895,1.9475158725211357
364922,6.5962441314554,1.5673862027193393
364242,6.608294930875576,1.4743663313147095
364906,6.657777777777778,1.5981223550555803
364833,6.719047619047618,1.6452294810607648
364861,6.506726457399103,1.5729494592667717
363994,6.5550660792951545,1.463297937763996
362916,6.749999999999999,1.5236235005501102
364668,6.502283105022832,1.5271498185356187
364497,7.018264840182648,1.6216668529369629
362610,6.515695067264574,1.5382930777698642
364221,6.509090909090908,1.7148837996438684
364733,6.986666666666667,1.4801801692136447
363218,6.5156950672645735,1.4727648067747692
291424,6.732558139534884,1.925498537707265
291266,7.011173184357542,1.5059985340405608
291534,6.543859649122807,1.823211376388292
288753,6.590643274853801,1.4933478798629038
291780,6.579545454545453,1.5464151426406914
291577,7.107344632768361,1.6586708516829387
288146,6.532163742690058,1.5457413660923842
289823,6.96045197740113,1.7119110209759818
290798,6.620689655172415,1.5774370257961978
290797,6.938888888888888,1.6936610210785945
291500,6.630057803468209,1.641801666895781
291418,7.1034482758620685,1.7256315369590352
291065,6.726744186046511,1.521468416978002
290438,6.562130177514794,1.5222173820455944
290696,6.664739884393064,1.5848905676830254
290902,7.00561797752809,1.6058082462491443
310932,6.715686274509805,1.893629417854653
310715,6.752631578947368,1.6276778489785384
312749,7.113861386138614,1.7383006213233452
313032,6.6850000000000005,1.6660657249940651
312814,6.668316831683168,1.738864469184399
310493,6.683417085427135,1.6999191177653925
312516,6.551401869158879,1.67294940658881
401119,6.8698224852071,1.477916522201104
398837,6.591463414634146,1.5531793686179765
400915,7.349397590361447,1.574906651965072
399637,6.699386503067484,1.6657317311946214
399479,6.664596273291925,1.4699647157589102
400128,6.723529411764706,1.903566130671806
400846,6.537037037037037,1.3749922059886348
401023,6.635838150289018,1.393746984170942
400441,6.816455696202532,1.6258925789906664
400530,6.514450867052023,1.4883242561742347
400932,6.5089820359281445,1.48794864807829
399768,7.030303030303029,1.752657695924029
815299,6.733333333333333,1.665332799572906
815180,6.5285714285714285,1.6099816198722674
816014,6.705479452054795,1.5796991573271075
815930,7.309352517985611,1.4286327964519
816039,6.635714285714285,1.644083393286859
815635,6.654929577464789,1.6531905756892362
816120,6.5724637681159415,1.4339955387688588
814567,6.625899280575539,1.5467458590361656
816076,6.568345323741006,1.2866238219342825
815977,7.448275862068966,1.5354704299143953
815857,6.506944444444445,1.6072601245674862
775895,6.534391534391534,1.6085526292249608
838483,6.855967078189301,1.542216415477148
838141,6.708502024291498,1.6109596126153145
838173,8.024,1.651491447147093
837694,7.016129032258065,1.583604865630139
837710,7.065040650406504,1.581086573987998
837513,6.984189723320158,1.4903334890785664
838485,6.598360655737705,1.888966392994292
838351,7.7854251012145745,1.601653409823701
837661,6.563492063492063,1.5378609745100948
837785,6.565040650406504,1.4234667255235536
163461,7.269736842105264,1.7281355740586066
163278,6.71523178807947,1.5941843123588235
163552,6.52054794520548,1.4791666391354945
162023,7.512738853503184,1.756198344740714
162431,6.844290657439446,1.9241616873992888
163677,7.087837837837839,1.8267126508672809
163540,6.946540880503145,2.0126105539918737
163563,6.724832214765101,1.5451116264823936
163514,6.8566666666666665,1.7633648390380123
722488,7.0227272727272725,1.4113496071132137
722552,6.7734375,1.3590831224004476
723559,6.772727272727273,1.672373150921428
723125,6.6434108527131785,1.6696026060736129
722595,6.518518518518518,1.5292305102111874
723589,6.515625,1.6297257006548678
723299,6.830769230769231,1.719295300802322
723150,6.618320610687023,1.3276738267882509
475349,6.54320987654321,1.356733392808518
474332,6.521472392638037,1.5362188594751591
473435,6.758169934640523,1.5509901698817856
475103,6.759259259259259,1.3324328234777665
474414,7.311377245508981,1.4472943644768002
475295,7.353658536585366,1.5801508975450709
472864,7.333333333333334,1.5784337146212353
475128,6.8789808917197455,1.581542899294873
475008,6.58433734939759,1.704563819252957
475097,7.171779141104295,2.1208722942800358
53499,6.706249999999999,1.4773154495570673
52844,7.728395061728394,1.5675123460557947
53039,6.738562091503268,1.5158045031917142
53359,6.754491017964072,1.5724692275132792
53825,6.888888888888889,1.617802197617893
52780,6.550632911392405,1.3666343596005812
53666,7.103030303030304,1.4837472725429677
53729,6.580246913580246,1.4475538969975164
53734,7.437125748502993,1.6580231724782193
53689,6.820987654320987,1.590497713030807
53725,7.162500000000001,1.600341760374952
53756,7.29299363057325,1.442137243116933
53760,6.8390804597701145,1.6144004489649335
372687,6.51984126984127,1.686666659197715
370977,6.621621621621622,1.4398076326342923
373327,6.775510204081632,1.5941897836275352
373003,6.66015625,1.5378475137626413
373645,6.572016460905349,1.503753482027045
373600,6.875486381322958,1.585458683832972
373756,6.55078125,1.6048508543314663
372686,7.102362204724409,1.802599372775048
373542,7.0199203187251005,1.4294851807896118
373330,6.578544061302682,1.730545776580386
372486,6.756972111553785,1.5411685156544517
373438,7.0540540540540535,1.4240667786758991
373549,6.606299212598425,1.8213842633780688
373504,7.140151515151515,1.6785347076905937
373062,6.822134387351779,1.5309663271880012
373420,7.547169811320755,1.5849056603773586
371585,6.691699604743083,1.6369650037788477
372701,6.9346938775510205,1.545176962378276
373531,7.084942084942085,1.488866369471725
372901,6.5103734439834025,1.5649480873630446
370179,6.806584362139917,1.7983868686416675
373097,6.901574803149605,1.5880203221675369
768068,6.651260504201681,1.511933791301861
767241,6.508196721311474,1.4779577271586422
767425,6.714285714285714,1.652942878865325
767548,7.104000000000001,1.72429231860494
766954,6.593220338983051,1.4942675102299114
767695,7.0578512396694215,1.599573913622966
767811,7.477551020408163,1.6302329001162403
768156,6.633620689655172,1.5169413398472122
767881,6.573170731707318,1.6357079057596149
768034,7.254237288135593,1.655429897967344
767944,6.544715447154471,1.6041208747529894
767879,6.949579831932773,1.6970005149759215
262212,6.555084745762712,1.7758787491834025
262613,6.5353982300884965,1.9212560582631344
1463,7.0935960591133,1.7493442471280027
1404,6.942583732057417,1.9260379104427376
1498,6.879396984924623,2.0288194052419715
1493,7.55665024630542,1.8517712492221472
1384,6.888349514563107,1.814761530289904
1468,6.551724137931035,2.0027160087203697
1394,6.565217391304348,1.9571120955820052
1462,6.5600000000000005,1.859139585937538
1466,6.65,1.8781639970992947
1433,6.818627450980392,1.9880639114749776
641608,6.906015037593985,1.641394025101387
642819,6.872659176029964,1.6371968507280297
643046,6.529411764705882,1.446468873843764
642278,6.555555555555555,1.6752016456018035
642962,8.387453874538746,1.5490948948530867
643137,7.294117647058823,1.7682562325088038
642497,6.670498084291188,1.6697245915665715
641161,6.7280000000000015,1.6241970323824633
88424,7.391447368421053,1.8588495338071824
89102,6.58252427184466,1.61420237005218
89229,7.0092879256965945,1.889331410092129
732762,6.837320574162679,1.5381417041407126
732317,6.629107981220658,1.6296828956741038
732312,7.238095238095239,1.5276736719838313
732829,6.802884615384615,1.6185794300255318
54642,6.579234972677596,1.5088103606320715
54458,7.176795580110498,1.5020106992072162
53986,7.167567567567567,1.5523398301072244
54672,6.55,1.5102428060856088
54688,7.138121546961326,1.6037713862204566
54599,8.296296296296296,1.446410275369778
54527,6.795580110497238,1.700562896876867
54542,7.155080213903743,1.6425210077638
54662,7.278409090909091,1.6776572452812368
54668,7.074866310160427,1.7716602559014891
54744,7.202185792349726,1.5032189971721834
54749,6.922222222222222,1.5897433599852788
54627,6.955801104972375,1.8292382994079472
54717,7.027624309392264,1.725438335617007
54671,6.79891304347826,1.6543089037299843
303374,6.623376623376623,1.9359145698587
304053,6.662337662337662,1.8489055352267023
303026,7.18,1.7797752667120643
303938,6.699669966996699,1.818197314714944
416239,6.520547945205481,1.4647416812894811
416982,6.5484764542936285,1.640385116299831
822521,6.838235294117648,1.6324854212271027
822727,6.591346153846154,1.454873149170578
822641,7.690140845070422,1.7382054527946655
822972,7.062500000000001,1.5844610525106249
822758,6.55188679245283,1.5116360705624752
822411,6.75829383886256,1.7233728994693944
823126,6.568720379146919,1.593460502192993
879637,6.770370370370371,1.4139031384957073
879677,6.554744525547446,1.4595255104843845
879074,7.131386861313869,1.448974055613824
879670,6.833333333333333,1.3861809349940803
43093,7.364806866952789,1.7382239175642271
43030,7.270491803278688,1.792684977975964
43053,7.111587982832617,1.7420558035024405
43242,6.987500000000001,1.871900215467338
42873,7.176706827309237,1.8716065941770568
42886,7.308,2.0310430817685776
42521,6.90295358649789,1.9902377065686083
42883,6.929460580912862,1.7425607496694224
43232,6.526970954356847,1.860346963574938
43057,6.644736842105264,2.11326603904964
43297,6.845833333333333,1.93788526635494
42586,6.765182186234818,1.879336353277799
930959,7.004132231404959,1.7474844585655342
931391,6.721030042918454,1.7169527762892298
931389,7.14468085106383,1.5886309522350608
931831,6.958158995815899,1.8290789116648027
930979,6.597510373443984,1.718774177467449
931887,6.7478991596638656,1.3702633458171645
748066,6.8895348837209305,1.7369131312553636
749146,6.692307692307692,1.6098807335735654
864795,6.555555555555555,1.7372839175886805
865137,6.705882352941177,1.436600712471702
864943,6.911392405063291,1.5886454178764329
865066,6.770700636942674,1.5095138267615529
865151,6.51923076923077,1.638757948390252
865148,6.765822784810127,1.5059700667717464
864699,6.890322580645162,1.628645754212966
864955,6.649681528662422,1.8124349038632013
865100,6.80503144654088,1.6348330456231392
865183,6.798742138364781,1.7221453426775917
616182,6.928571428571428,1.488618955461008
616155,6.780487804878049,1.5983121887287024
617493,6.65034965034965,1.5921957449798834
616392,6.663265306122449,1.47272627161644
616218,6.8120567375886525,1.5170882514667012
617363,7.113013698630137,1.5846767830260096
617256,6.6906474820143895,1.6286505022456117
617143,7.641891891891891,1.5661544189473502
479050,6.748226950354609,1.5357721663954902
477644,6.639285714285714,1.519595643046974
480216,6.895131086142322,1.615773919008553
480149,6.622222222222221,1.5652081469280297
478459,6.605363984674329,1.478262014661221
479974,6.633333333333333,1.5113153456754398
480233,7.196296296296296,1.8684478568292948
479955,7.064981949458484,1.599673167103654
479931,6.555147058823529,1.5638056828352491
477945,6.585551330798479,1.5911173287438696
480445,7.047445255474452,1.5548173451984784
478846,6.671586715867159,1.6364970438664654
491067,7.936585365853658,1.6382257055195009
490187,7.091346153846153,1.517944623554336
491402,7.0200000000000005,1.5555063484280611
491565,6.711442786069652,1.3987622132848854
491506,6.782608695652174,1.7183541604669132
491495,6.632352941176471,1.6291259393960056
491284,7.306976744186047,1.4906523230775095
490408,6.6683168316831685,1.4085615647872485
491452,6.855,1.5728874721352446
491375,6.5245098039215685,1.3628068119754275
491529,6.570048309178743,1.4290537721361507
491363,6.678217821782179,1.421343943603735
491203,7.80568720379147,1.5923888510252238
490275,6.6042780748663095,1.703592582567866
27908,6.583333333333333,1.6272115597910004
27977,6.6395348837209305,1.881650216061644
27921,6.884169884169884,1.9317756415900185
27750,7.0,1.787085865124579
27642,6.749063670411985,1.813585091355387
27789,6.6,1.6547245110734203
27953,6.658634538152611,1.8969262134328584
27710,6.585365853658537,1.8650697114994728
27649,6.67578125,1.9305215492577223
27872,6.909448818897638,1.7489224160777503
831031,6.809338521400779,1.6663966432283743
831393,6.678294573643412,1.633347313987472
830448,6.624505928853755,1.676774693420226
831438,7.1439393939393945,2.07120436255779
831250,7.522900763358779,1.770585140071974
831411,6.573643410852712,1.490409619562518
831004,7.37121212121212,1.5997409971726344
831159,6.69921875,1.4997914487182669
785583,6.738888888888889,1.4117124702875696
785503,6.905027932960894,1.4596729465711122
784926,7.414364640883979,1.5905846104337324
785531,6.607734806629835,1.392857017071016
784770,6.545454545454545,1.5551168540505456
785508,6.82967032967033,1.4175504724230894
785457,7.011173184357541,1.6477132513984327
784866,6.745945945945945,1.4539033379138648
785565,6.74712643678161,1.3236868644238422
785477,7.218579234972678,1.5279845481028087
784522,6.885869565217391,1.642842282629548
784654,7.950276243093923,1.4801681369847823
785485,6.988764044943821,1.6179775280898876
784061,6.882022471910112,1.4811976476504158
785120,6.865921787709496,1.625189499745785
785294,6.706214689265536,1.4550189076795976
785430,6.705555555555555,1.3609523716958984
153333,7.163265306122449,1.723154899352836
153148,6.543307086614173,1.56866915614665
153392,6.607003891050583,1.632962256606799
153329,7.6171875,1.596485856449643
153404,6.650205761316872,1.5143585607993886
153469,6.697318007662835,1.636611913082494
152858,6.55241935483871,1.657483698634256
152623,6.900398406374502,1.670591612362598
152044,6.71900826446281,1.7187499805962083
152305,6.691119691119691,1.5388025923121096
153109,7.1640625,1.5874377140832172
151791,6.530364372469635,1.5475228569358117
152486,6.71264367816092,1.5529582151050727
153303,6.81923076923077,1.5146767186862609
152989,6.506122448979592,1.518915854404499
153014,6.651162790697676,1.652581550090869
757453,6.738589211618257,1.5413136612017888
758263,6.66265060240964,1.531021459433742
758016,6.799196787148594,1.53141119180423
757676,7.045833333333334,1.5390687570374786
756458,6.644628099173554,1.4818990727069692
757968,6.757936507936507,1.383339252689755
758143,6.849999999999999,1.4557357818871757
756849,6.946058091286307,1.5834973048501615
758347,6.651063829787234,1.4980657515362128
757455,6.7573221757322175,1.4229509766597217
757537,6.834008097165992,1.397212858949483
758152,6.719512195121951,1.458987205045139
757931,7.048582995951416,1.5526091453071598
758138,6.622489959839357,1.3717078971559793
758276,6.563786008230452,1.4958946796078685
757211,7.118367346938776,1.4279532190056057
696311,6.888198757763975,1.5118323743713171
698183,6.554140127388535,1.342091268876632
698779,6.692307692307692,1.2740777691081893
698614,6.9483870967741925,1.34305164499502
697489,6.847133757961784,1.3784769824070349
698741,6.852564102564101,1.4667445514554314
698514,6.6535947712418295,1.415692913037622
698541,7.308641975308642,1.5802951381530517
698381,6.518292682926829,1.308846825223517
696997,6.786666666666667,1.4169764367208872
698852,6.787096774193548,1.5281745246311136
696996,6.543624161073826,1.3485424469509009
698444,7.160714285714287,1.6594977623152287
698933,6.6410256410256405,1.3490201474836825
698615,6.962732919254658,1.3182342733654473
698924,6.867924528301886,1.4628016865516107
698913,6.906832298136646,1.322529301938063
697398,6.746987951807229,1.4957238123217826
698900,6.611464968152867,1.3145422856444338
696422,7.006410256410256,1.5627752880438208
698937,6.591463414634146,1.342613143664086
698755,6.643312101910828,1.5962246016853388
698631,6.807692307692308,1.3545525546371988
698475,6.804878048780489,1.4852036436720322
698403,6.578616352201258,1.4767959870630611
696718,6.590062111801242,1.4552199880201715
179299,6.5304878048780495,1.7735309292956671
179365,6.65432098765432,1.7978759335047476
178835,6.516717325227964,1.7453002935380055
177973,6.586102719033233,1.8065808473547096
178933,6.557575757575758,1.813590161685881
178345,6.593749999999999,1.8768220313871
178131,7.103773584905661,1.7940988800797746
179326,6.534810126582278,1.8594754675932128
178392,6.631921824104236,1.7529938710114872
179309,7.490683229813665,1.7503079140730031
178938,6.709480122324159,1.8134737069200932
764162,6.792114695340501,1.648223386234706
764135,6.6616541353383445,1.5698628743579517
577,6.550295857988165,1.7093936175401456
595,6.530120481927711,1.795827489216677
597,6.880952380952381,1.886068990208912
555,6.55357142857143,1.661034275367483
621,6.765060240963855,1.926100607597613
521,7.640718562874252,1.5867020626958308
535,6.514792899408285,1.7911898424745214
135045,6.548387096774193,1.4665894092476524
137085,6.638888888888889,1.3854958554366372
137131,6.674033149171271,1.3741254492521229
135999,6.908602150537635,1.7922266990089553
137158,6.683333333333333,1.4355602855099234
135521,6.633333333333333,1.5271614918607077
137083,6.608695652173913,1.3984193074848166
137148,6.551912568306012,1.5876174378507313
136944,7.230366492146596,1.5916402589313472
137214,6.609890109890109,1.5677067275254513
136912,6.567708333333333,1.7869897168881217
135276,7.256830601092897,1.796975238993397
137040,6.612903225806452,1.5625472590841258
136976,6.666666666666667,1.5456030825826172
137006,6.7729729729729735,1.4712834346975725
339426,6.963350785340314,1.5864997454757663
339608,7.024390243902438,1.4731384263942926
339391,6.657894736842106,1.3664459430345048
337966,6.507389162561576,1.470127698377839
339643,6.945812807881773,1.570045873144108
339633,7.185365853658538,1.700725953406405
338305,6.630208333333334,1.4155843751835808
338984,6.951456310679611,1.5849942009431082
339580,7.49514563106796,1.5414895482406883
339589,6.878787878787879,1.6377659535602014
339211,6.922279792746114,1.4212200058877966
339753,6.943005181347149,1.600474439041426
339621,6.712041884816753,1.5672737921648912
339641,6.517587939698493,1.5590366214397362
339421,6.9267015706806285,1.4343829911812964
339124,7.17989417989418,1.674400465844129
339882,6.671875,1.461891121473028
639328,6.671361502347418,1.4356221029113811
639074,6.732323232323232,1.4543788484830231
639962,6.845360824742267,1.4597006202414726
639801,6.751219512195123,1.5931441456715607
639708,6.909547738693466,1.6325395010827115
638699,6.705000000000001,1.545307412782324
637527,6.706185567010308,1.4753168056065418
637413,6.875647668393782,1.4342508001488876
639441,7.157635467980295,1.6800124105579464
639845,6.688775510204082,1.5940183245471449
639558,7.014563106796116,1.577998472133724
639666,6.62621359223301,1.5236301289723626
798013,6.753694581280787,1.5048112152090418
796964,6.604761904761905,1.5647839316769798
797218,6.701492537313432,1.5422564593032886
797834,6.717703349282297,1.6138522631608374
798000,6.771844660194174,1.5109257417983082
796852,6.5095238095238095,1.444992918718771
797093,6.943661971830986,1.96605458406449
797011,6.533018867924528,1.539984176475507
797196,6.5955555555555545,1.5523395326704008
797882,6.541871921182266,1.5762931022455655
903578,6.873333333333333,1.537516034243401
904007,7.523809523809524,1.6049809091764493
903468,6.838709677419355,1.5175696655858495
903307,6.891891891891891,1.4847655886292297
903449,6.896551724137931,1.6556033921661912
904169,6.52980132450331,1.5303029480615684
904061,7.163398692810458,1.5528069306645498
903878,6.857142857142858,1.6536909861128892
903816,6.625850340136054,1.4295752870735592
904077,6.6158940397351,1.5218537282634543
903337,6.666666666666667,1.6550616378078824
903948,7.239726027397259,1.6647217650634591
903969,6.951048951048951,1.497450847127156
903844,6.503401360544218,1.5358489405411633
903160,6.846666666666668,1.4639520332154177
827446,6.860576923076923,1.6392961827723724
827699,6.7405660377358485,1.735765738361374
827700,6.971962616822429,2.046003370719369
827028,7.194174757281553,1.7739115488242714
827206,6.628019323671497,1.5793924838317053
826640,6.836538461538462,1.7656475001184568
827013,6.586206896551724,1.7577994798557113
827312,6.699029126213592,1.66538109843818
750759,7.114285714285714,1.863505583899466
750454,6.623529411764706,1.405673132352362
750118,6.590361445783133,1.57950842267737
750175,6.918604651162791,1.4282459259856637
750787,6.654761904761905,1.584854264135587
750539,6.895348837209301,1.5479098417907295
750054,6.952095808383233,1.5037214643403078
750718,6.935294117647058,1.7794385024729136
750439,6.58433734939759,1.5606595707693394
